SMILES,Name,MW,AlogP,HBA,HBD,RB,HeavyAtomCount,ChiralCenterCount,ChiralCenterCountAllPossible,RingCount,PSA,Estate,MR,Polar
N#C/C(C(=O)O)=C/c1ccc(s1)-c2ccc(s2)-c(c(=O)o3)cc(c34)ccc(c4)N(c(c5)ccc(c56)c7c(C6)cccc7)c(c8)ccc(c89)c1c(C9)cccc1,57,748.8662,11.8203,3,0,8,55,0,0,10,151.0200,122.6730,215.8685,106.0020
N#C/C(C(=O)O)=C/c1ccc(cc1)-c2ccc(s2)-c(c(=O)o3)cc(c34)ccc(c4)N(c(c5)ccc(c56)c7c(C6)cccc7)c(c8)ccc(c89)c1c(C9)cccc1,58,742.8385,11.7726,3,0,8,56,0,0,10,122.7800,124.8400,219.5252,107.5680
N#C/C(C(=O)O)=C\c1ccc(s1)-c2ccc(s2)-c3ccc(cc3)-n4c(ccc(c5)C(C)(C)C)c5c(c46)cc(cc6)C(C)(C)C,59,614.8188,10.9664,1,0,8,44,0,0,6,122.5000,96.0040,178.4669,85.4730
c1cccc(c12)c3c(n2CCCC)ccc(c3)-c4ccc(c(c45)nsn5)-c6ccc(s6)C=C(C7SC(=S)N(C7=O)CC(=O)O)C8SC(=S)N(C8=O)CC(=O)O,60,844.0568,9.3986,6,0,12,55,0,2,8,317.1900,134.8380,224.1923,100.2650
N#C/C(C(=O)O)=C/c1ccc(s1)-c2ccc(cc2)-n3c(ccc(c4)C(C)(C)C)c4c(c35)cc(cc5)C(C)(C)C,61,532.6951,9.2936,1,0,7,39,0,0,5,94.2600,86.8370,156.9874,74.1150
N#C/C(C(=O)O)=C\c1ccc(s1)-c2ccc(s2)-c(c3)ccc(c34)c5c6n4c7c(cc(cc7)C(C)(C)C)c6cc(c5)C(C)(C)C,62,612.8029,10.7370,1,0,7,44,0,0,7,122.5000,95.3380,176.2858,84.6990
CCCCCCc1cc(sc1/C=C(\C#N)C(=O)O)-c2sc(cc2CCCCCC)-c(c3)ccc(c34)c5c6n4c7c(cc(cc7)C(C)(C)C)c6cc(c5)C(C)(C)C,63,781.1218,16.2714,1,0,15,56,0,0,7,122.5000,113.6720,232.3782,106.7190
CCCCCCCOc(c1)ccc(c12)c3c(n2CC)ccc(c3)-c4sc(c(c4)CCCCCC)-c5sc(c(c5)CCCCCC)-c6sc(/C=C(/C#N)C(=O)O)c(c6)CCCCCC,64,903.3509,19.5931,2,0,27,63,0,0,6,159.9700,124.8380,265.8630,119.4090
CCCCCCCOc(c1)ccc(c12)c3c(n2CC)ccc(c3)-c4sc(c(c4)CCCCCC)-c5sc(c(c5)CCCCCC)-c6sc(c(c6)CCCCCC)-c7sc(/C=C(/C#N)C(=O)O)c(c7)CCCCCC,65,1069.6341,24.0331,2,0,33,74,0,0,7,188.2100,143.1720,315.3887,141.7770
c1cccc(c12)c3c(n2CC)ccc(c3)-c4cc(CCCCCC)c(s4)-c5cc(CCCCCC)c(s5)-c6sc(c(c6)CCCCCC)-c7sc(/C=C(\C#N)C(=O)O)c(c7)CCCCCC,66,955.4486,21.3522,1,0,26,66,0,0,7,178.9800,129.0050,281.2493,128.2950
CCCC[C@H](CC)CN1c(c2Sc(c13)cccc3)ccc(c2)/C=C(\C#N)C(=O)O,67,406.5404,6.8023,1,0,7,29,1,1,3,89.6300,66.8350,120.6130,52.7670
c1cccc(S2)c1N(c(c23)cccc3)c4ccc(cc4)N(c5ccc(cc5)/C=C6/C(=O)N(C(S6)=S)CC(=O)O)c7ccc(cc7)N8c(cccc9)c9Sc(c18)cccc1,68,841.0527,13.0780,2,0,8,59,0,0,10,175.3200,127.6720,247.9269,118.1970
N#C\C(C(=O)O)=C\c(s1)cc(c12)c3c(n2CC(CC)CCCC)c4c(s3)c5c(cc(s5)/C=C(\C#N)C(=O)O)n4CC(CC)CCCC,69,688.9222,10.8293,2,0,14,47,0,2,5,216.7600,111.5030,185.5737,81.2700
CCCCOc1cc(OCCCC)ccc1-c(cc2)cc(c23)Sc4c(N3CCCC)ccc(c4)-c5ccc(s5)-c6ccc(s6)/C=C(\C#N)C(=O)O,70,734.9889,12.4963,3,0,15,51,0,0,6,164.5700,109.5040,211.1062,97.0210
c1cccc(c12)c3c(n2CCCC)ccc(c3)-c4ccc(c(c45)nsn5)-c6ccc(s6)/C=C(/C#N)C(=O)O,71,534.6513,7.8913,3,0,6,38,0,0,6,148.2800,86.3370,151.4075,71.0610
c1cccc(c12)c3c(n2CCCC)ccc(c3)-c4ccc(c(c45)nsn5)-c6ccc(cc6)/C=C(/C#N)C(=O)O,72,528.6236,7.8436,3,0,6,39,0,0,6,120.0400,88.5040,155.0642,72.6270
c1cccc(c12)c3c(n2CC)ccc(c3)-c4cc(CCCCCC)c(s4)-c5sc(/C=C(\C#N)C(=O)O)c(c5)CCCCCC,73,622.8823,12.4722,1,0,14,44,0,0,5,122.5000,92.3370,182.1979,83.5590
CCCCCCc1c(/C=C(/C#N)C(=O)O)sc(c1)-c2sc(cc2CCCCCC)-c(c3)ccc(c34)n(c5c4cccc5)-c6ccccc6,74,670.9251,13.7000,1,0,14,48,0,0,6,122.5000,100.5040,197.2275,92.8130
CCCCCCc1c(/C=C(/C#N)C(=O)O)sc(c1)-c2sc(cc2CCCCCC)-c(c3)ccc(c34)n(c5c4cccc5)-c6ccc(cc6)OC,75,700.9511,13.6836,2,0,15,50,0,0,6,131.7300,105.6710,203.6907,95.2850
N#C/C(C(=O)O)=C/c1ccc(s1)-c2ccc(c(c23)nsn3)-c4ccc(cc4)-n5c(cccc6)c6c(c57)cccc7,76,554.6409,8.1392,3,0,6,40,0,0,7,148.2800,91.5040,157.3119,76.6450
N#C/C(C(=O)O)=C/c1ccc(s1)-c2ccc(c(c23)nsn3)-c(c4)ccc(c45)n(c6c5cccc6)-c7ccccc7,77,554.6409,8.1392,3,0,6,40,0,0,7,148.2800,91.5040,157.3119,76.6450
CCCCC(CC)Cn1c(c2c(c13)cccc3)ccc(c2)-c4ccc(c(c45)nsn5)-c6ccc(s6)/C=C(/C#N)C(=O)O,78,590.7576,9.5792,3,0,9,42,0,1,6,148.2800,92.6700,169.6823,78.4010
CCCCC(CC)COc1ccc(cc1)-n2c(c3c(c24)cccc4)ccc(c3)-c5ccc(c(c56)nsn6)-c7ccc(s7)/C=C(/C#N)C(=O)O,79,682.8530,11.1394,4,0,11,49,0,1,7,157.5100,107.5040,195.9231,91.9620
N#C/C(C(=O)O)=C/c1ccc(s1)-c2ccc(c(c23)nsn3)-c(c4)ccc(c45)c6c(cccc6)n5-c7ccccc7,80,554.6409,8.1392,3,0,6,40,0,0,7,148.2800,91.5040,157.3119,76.6450
CCCCC(CC)COc1ccc(cc1)-n2c(cccc3)c3c(c24)ccc(c4)-c5ccc(c(c56)nsn6)-c7ccc(s7)/C=C(/C#N)C(=O)O,81,682.8530,11.1394,4,0,11,49,0,1,7,157.5100,107.5040,195.9231,91.9620
O=C(O)/C(C#N)=C/c1ccc(cc1)-c2ccc(cc2)C=3N(CCCCCC)C(=O)C(C34)=C(N(C4=O)CCCCCC)c5ccc(cc5)-c(c6)ccc(c67)N(c8c(S7)cccc8)CCCCCC,82,909.1864,13.6500,3,0,21,67,0,0,8,130.2500,144.5060,276.2280,121.8410
CCCCCCOc1ccc(cc1)N2c(c3Sc(c24)cc(cc4)/C=C(\C#N)C(=O)O)ccc(c3)-c(cc5)cc(c56)Sc7c(N6c8ccc(cc8)OCCCCCC)ccc(c7)-c(c9)ccc(c19)N(c2c(S1)cccc2)c1ccc(cc1)OCCCCCC,83,1217.6037,22.3152,4,0,24,88,0,0,12,174.4000,178.6740,366.7034,170.6500
CCCCCCOc1ccc(cc1)N2c(c3Sc(c24)cccc4)ccc(c3)-c(c5)ccc(c56)N(c7c(S6)cc(cc7)/C=C(\C#N)C(=O)O)c8ccc(cc8)OCCCCCC,84,844.0932,14.9511,3,0,16,61,0,0,8,136.6300,128.5050,252.2422,116.6540
CCCCCCOc1ccc(cc1)N2c(cccc3)c3Sc(c24)cc(cc4)/C=C(\C#N)C(=O)O,85,470.5826,7.5870,2,0,8,34,0,0,4,98.8600,78.3360,137.7810,62.6580
N#C/C(C(=O)O)=C\c(cc1)cc(c12)Sc3c(N2CCCCCC)ccc(c3)-c(cc4)cc(c45)Sc6c(N5CCCCCC)ccc(c6)-c(c7)ccc(c78)N(c9c(S8)cccc9)CCCCCC,86,941.3176,17.6346,1,0,18,67,0,0,9,146.7100,134.1720,287.9810,129.9670
CCCCCCN1c(c2Sc(c13)cccc3)ccc(c2)-c(c4)ccc(c45)N(CCCCCC)c6c(S5)cc(cc6)/C=C(\C#N)C(=O)O,87,659.9024,11.8307,1,0,12,47,0,0,6,118.1700,98.8370,199.7606,89.5320
CCN(CC)c1ccc(cc1)/C=C(\C#N)C(=O)O,88,244.2890,2.6011,1,0,4,18,0,0,1,64.3300,48.1680,72.3806,30.2770
O=C(O)CN1C(=O)/C(SC1=S)=C\c(cc2)cc(c23)Sc4c(N3C[C@@H](CC)CCCC)ccc(c4)/C=C5\SC(=S)N(C5=O)CC(=O)O,89,713.9300,8.2378,4,0,12,46,1,1,5,258.5400,116.0040,196.4854,81.7790
CCCC[C@H](CC)CN1c(c2Sc(c13)cccc3)ccc(c2)/C=C4/SC(=S)N(C4=O)CC(=O)O,90,512.7071,7.5644,2,0,9,34,1,1,4,143.5400,77.6690,147.3502,63.3290
CCCC[C@H](CC)CN1c(ccc(c2)/C=C(\C#N)C(=O)O)c2Sc(c13)cc(cc3)/C=C(\C#N)C(=O)O,91,501.5967,6.7136,2,0,8,36,1,1,3,150.7200,94.3360,143.0110,60.6550
CCCCCCCCCCCC[C@@H](CCCCCCCCCC)CN1c(c2Sc(c13)cc(cc3)N4CCCC4)ccc(c2)/C=C5\SC(=S)N(C5=O)CC(=O)O,92,806.2375,15.4868,2,0,26,55,1,1,5,146.7800,109.3360,242.9350,100.6060
CCCCCCCCCCCC[C@@H](CCCCCCCCCC)CN1c(ccc(c2)/C=C3\SC(=S)N(C3=O)CC(=O)O)c2Sc(c14)cc(cc4)-n5c(cccc6)c6c(c57)cccc7,93,902.3231,18.0490,2,0,26,63,1,1,7,148.4700,126.0040,270.6863,119.1800
CCCCCCCCCCCC[C@@H](CCCCCCCCCC)CN1c(ccc(c2)/C=C3/SC(=S)N(C3=O)CC(=O)O)c2Sc(c14)cc(cc4)N5c(cccc6)c6Sc(c57)cccc7,94,934.3881,18.4846,2,0,26,64,1,1,7,172.0800,127.8370,280.7528,122.1140
O=C(O)CN1C(=O)/C(SC1=S)=C/c(cc2)cc(c23)Sc4c(N3CCCCCC)ccc(c4)-c(c5)ccc(c56)N(c7c(S6)cccc7)CCCCCC,95,766.0691,12.5928,2,0,14,52,0,0,7,172.0800,109.6710,226.4978,100.0940
Cc1ccc(cc1)-c(cc2)cc(c23)Sc4c(N3CCCCCC)ccc(c4)/C=C5\SC(=S)N(C5=O)CC(=O)O,96,574.7765,8.7935,2,0,9,39,0,0,5,143.5400,87.3370,168.4548,74.4180
CCCCCCCCCCCC[C@@H](CCCCCCCCCC)CN1c(c2Sc(c13)cc(C#N)cc3)ccc(c2)/C=C4\SC(=S)N(C4=O)CC(=O)O,97,762.1419,14.7425,3,0,25,52,1,1,4,167.3300,109.8360,226.7039,94.5410
CCCCCCCCCCCC[C@@H](CCCCCCCCCC)CN1c(ccc(Br)c2)c2Sc(c13)cc(cc3)/C=C4\SC(=S)N(C4=O)CC(=O)O,98,816.0285,15.6120,2,0,25,51,1,1,4,143.5400,104.0860,228.5890,95.3150
CCCCCCCCCCCC[C@@H](CCCCCCCCCC)CN1c(cccc2)c2Sc(c13)cc(cc3)/C=C4\SC(=S)N(C4=O)CC(=O)O,99,737.1324,14.8636,2,0,25,50,1,1,4,143.5400,101.6690,220.9662,92.6890
CCCC[C@H](CC)COc(cc1)cc(c12)Sc3c(N2CCCCCC)ccc(c3)-c4ccc(s4)[C@@H]5[C@H]([O-])/C(C5=O)=C/[C@@H](C6(C)C)[NH+](c(c67)ccc(c7)C(=O)O)CCCCCCCC,100,891.2740,13.4789,2,1,23,63,4,5,7,147.8800,132.2530,257.7292,114.5320
N#C\C(C(=O)O)=C\c(c1)c(SCC)cc(c12)N(c3c(S2)cccc3)c4ccc(cc4)OC,101,460.5679,6.2365,2,0,5,32,0,0,4,124.1600,75.8360,132.3603,60.1530
N#C\C(C(=O)O)=C\c(c1)c(SCC)cc(N2CCCC)c1Sc(c23)cccc3,102,410.5523,6.0050,1,0,6,28,0,0,3,114.9300,65.5020,119.9927,52.0970
COc1ccc(cc1)N2c(c3Sc(c24)cccc4)ccc(c3)/C=C(/C#N)C(=O)O,103,400.4497,5.3459,2,0,3,29,0,0,4,98.8600,70.8360,114.7058,53.4830
N#C\C(C(=O)O)=C\c(c1)ccc(N2CCCC)c1Sc(c23)cccc3,104,350.4341,5.1144,1,0,4,25,0,0,3,89.6300,60.5020,102.3382,45.4270
N#C\C(C(=O)O)=C\c(cc1)cc(c12)Sc3c(N2CCCCCC)ccc(c3)-c4ccc(cc4)N(c(c5)ccc(c56)c7c(C6(CCC)CCC)cccc7)c(c8)ccc(c89)c1c(C9(CCC)CCC)cccc1,105,966.3221,18.7694,1,0,18,72,0,0,10,92.8700,143.6730,302.3231,139.2100
CCCCCCN1c(c2Oc(c13)cccc3)ccc(c2)/C=C(\C#N)c4ccc(s4)/C=C(\C#N)C(=O)O,106,495.5921,7.3416,3,0,7,36,0,0,4,125.5900,86.5030,142.2160,63.4220
N#C\C(C(=O)O)=C\c(cc1)cc(c12)Sc3c(N2CCCCCC)ccc(c3)N(c4ccc(cc4)C(C)(C)c5ccccc5)c6ccc(cc6)C(C)(C)c7ccccc7,107,782.0452,14.2246,1,0,13,58,0,0,7,92.8700,121.6710,242.2225,113.1540
N#C\C(C(=O)O)=C\c(cc1)cc(c12)Sc3c(N2CCCCCC)ccc(c3)-c(c4)ccc(c45)n(c6c5cccc6)CCCCCC,108,627.8374,11.3951,1,0,12,46,0,0,6,94.5600,97.0040,189.6941,86.5980
CCCCCCN1c(c2Sc(c13)cccc3)ccc(c2)/C=C(/C#N)C(=O)O,109,378.4873,6.0268,1,0,6,27,0,0,3,89.6300,63.5020,111.5402,49.0970
O=C(O)/C(C#N)=C/c1sc(cc1)-c2sc(cc2)-c(cc3)cc(c34)Sc5c(N4c6ccc(cc6)CCCCCC)ccc(c5)-c7ccc(s7)-c8ccc(s8)/C=C(/C#N)C(=O)O,110,878.1342,14.5186,2,0,13,60,0,0,8,263.6800,139.0050,244.6048,115.3410
CCCCCCc1ccc(cc1)N2c(ccc(c3)-c4ccc(s4)/C=C(/C#N)C(=O)O)c3Sc(c25)cc(cc5)-c6ccc(s6)/C=C(/C#N)C(=O)O,111,713.8868,11.1730,2,0,10,50,0,0,6,207.2000,120.6710,201.6458,92.6250
O=C(O)CN1C(=O)/C(SC1=S)=C/c2ccc(N(CC)CC)c(c2)OCCCCOc3cc(N(CC)CC)ccc3/C=C4/SC(=S)N(C4=O)CC(=O)O,112,787.0007,7.1546,6,0,19,52,0,0,4,254.9400,130.3380,218.7022,89.5180
N#C/C(C(=O)O)=C\c1ccc(s1)-c(c2)ccc(c23)c4c(C3(CC)CC)cc(cc4)N5c(cccc6)c6Sc(c57)cccc7,113,596.7604,9.9618,1,0,7,43,0,0,7,117.8700,93.7540,176.7632,83.6940
c1cccc(c12)Sc3c(N2CC)ccc(c3)/C=C/c4sc(c(c45)OCCO5)/C=C(\C#N)C(=O)O,114,488.5780,5.8475,3,0,4,34,0,0,5,136.3300,80.0030,135.9685,60.7630
CCCCCCCCN1c(c2Sc(c13)cccc3)ccc(c2)/C=C/c4ccc(s4)-c5ccc(s5)/C=C(/C#N)C(=O)O,115,596.8251,10.5392,1,0,11,41,0,0,5,146.1100,88.8360,174.0198,78.9610
CCCCCCCCN1c(c2Sc(c13)cccc3)ccc(c2)/C=C\c4sc(-c5ccc(s5)-c6ccc(s6)/C=C(\C#N)C(=O)O)cc4/C=C/c(c7)ccc(c78)N(c9c(S8)cccc9)CCCCCCCC,116,1014.4544,19.3961,1,0,21,70,0,0,9,202.8900,140.3380,303.2403,137.9020
O=C(O)/C(C#N)=C/c1sc(cc1)-c2sc(cc2)-c(c3)ccc(c34)c5c(C4(CCCC)CCCC)cc(cc5)N6c(cccc7)c7Sc(c68)cc(cc8)C=C9c(cccc1)c1c(c19)cccc1,117,911.2037,16.6126,1,0,12,66,0,0,11,146.1100,134.9230,275.5567,130.9440
CCCCCCc1cc(-c2cc[n+](cc2)C(=O)O)sc1-c(cc3)cc(c34)Sc5c(N4CCCCCC)ccc(c5)-c6ccc(OCCCCCC)cc6OCCCCCC,118,848.2294,17.4580,2,0,25,60,0,0,6,116.4200,118.0040,251.6699,114.4110
CCCC[C@H](CC)COc(cc1)cc(c12)Sc3c(N2CCCCCC)ccc(c3)-c4ccc(s4)[C@@H]5[C@H]([O-])/C(C5=O)=C/[C@@H](C6(C)C)[NH+](CCCCCCCC)c(c67)ccc(c7)-c8ccc(s8)/C=C(\C#N)C(=O)O,119,1024.4444,15.3519,3,1,24,72,4,5,8,199.9100,153.5870,294.8483,131.2200
CCCC[C@H](CC)COc(cc1)cc(c12)Sc3c(N2CCCCCC)ccc(c3)-c(c4)sc(c45)cc(s5)[C@@H]6[C@H]([O-])/C(C6=O)=C/[C@@H](C7(C)C)[NH+](c(c78)ccc(c8)C(=O)O)CCCCCCCC,120,947.3604,14.5417,2,1,23,66,4,5,8,176.1200,137.4200,270.5227,121.3240
CCCC[C@H](CC)COc(cc1)cc(c12)Sc3c(N2CCCCCC)ccc(c3)-c4ccc(s4)-c5ccc(s5)[C@@H]6[C@H]([O-])/C(C6=O)=C/[C@@H](C7(C)C)[NH+](c(c78)ccc(c8)C(=O)O)CCCCCCCC,121,973.3977,15.1517,2,1,24,68,4,5,8,176.1200,141.4200,279.2087,125.8900
N#C/C(C(=O)O)=C\c(c1)ccc(c12)N(c3c(S2)cccc3)Cc4ccc(cc4)CN5c(cccc6)c6Sc(c57)cc(cc7)/C=C(\C#N)C(=O)O,122,690.7888,8.9084,2,0,8,50,0,0,7,179.2600,122.3380,200.0972,91.9940
N#C/C(C(=O)O)=C\c(c1)ccc(c12)N(c3c(S2)cccc3)CCCCN4c(cccc5)c5Sc(c46)cc(cc6)/C=C(\C#N)C(=O)O,123,642.7460,8.0324,2,0,9,46,0,0,6,179.2600,114.0040,184.4702,82.7400
O=C(O)/C(C#N)=C/c1ccc(cc1)C=2N(CCCCCC)C(=O)C(C23)=C(N(C3=O)CCCCCC)c4ccc(cc4)-c(c5)ccc(c56)N(c7c(S6)cccc7)CCCCCC,124,833.0904,12.1316,3,0,20,61,0,0,7,130.2500,133.1720,251.0918,108.9170
O=C(O)/C(C#N)=C/c1ccc(cc1)-c2ccc(cc2)C(N(C3=O)CCCCCC)=C(C3=4)C(=O)N(CCCCCC)C4c(c5)ccc(c56)N(c7c(S6)cccc7)CCCCCC,125,833.0904,12.1316,3,0,20,61,0,0,7,130.2500,133.1720,251.0918,108.9170
C1CCC[C@@H]([C@@H]12)S[C@H]3[C@@H](N2CCCC)CC[C@H](C3)[C@H](C4)CC[C@@H]([C@@H]4C5(OCCO5)C67OCCO7)[C@@H]8[C@@H]6C[C@H](CC8)[C@H]9CC[C@H](S9)/C=C(\C#N)C(=O)O,126,755.0815,7.8938,7,0,6,52,13,13,9,151.8500,102.3290,207.0379,81.3250
c1ccccc1-c2n/c(=C(/C#N)C(=O)O)sc\2=C/c(cc3)cc(c34)Sc5c(N4CCCCCC)ccc(c5)-c6ccc(OCCCCCC)cc6OCCCCCC,127,814.1087,13.7333,4,0,20,58,0,0,6,149.2200,121.6710,242.6433,108.3440
c1cccc(S2)c1N(c(c23)cccc3)c4ccc(cc4)N(c5ccc(cc5)/C=C(/C#N)C(=O)O)c6ccc(cc6)N7c(cccc8)c8Sc(c79)cccc9,128,734.8860,12.3159,1,0,6,54,0,0,9,121.4100,116.8380,221.1897,107.6350
O=C(O)C[n+]1ccc(cc1)/C=C/c(cc2)cc(c23)Sc4c(N3CCCCCC)ccc(c4)-c5ccc(OCCCCCC)cc5OCCCCCC,129,722.0101,12.7656,2,0,22,52,0,0,5,88.1800,105.1700,217.0237,97.3560
CCCCCCOc1cc(OCCCCCC)ccc1-c(c2)ccc(c23)N(CCCCCC)c4c(S3)cc(cc4)/C=C(/C#N)C(=O)O,130,654.9010,11.9946,3,0,19,47,0,0,4,108.0900,100.1700,195.7532,85.3150
CCCCCCOc1cc(OCCCCCC)ccc1-c(c2)ccc(c23)N(CCCCCC)c4c(S3)cc(cc4)/C=C/C(C5(C)C)=[N+](c(c56)ccc(c6)C(=O)O)CCCCCC,131,858.2441,15.1167,2,0,26,62,0,0,6,87.3100,119.4210,261.1342,115.3440
CCCCCCc1c(/C=C(\C#N)C(=O)O)sc(c1)-c2sc(cc2)-c(cc3)cc(c34)Sc5c(N4C[C@@H](CC)CCCC)ccc(c5)-c6ccc(s6)-c7cc(c(s7)/C=C(/C#N)C(=O)O)CCCCCC,132,998.4104,18.7258,2,0,22,68,1,1,7,263.6800,149.3380,285.0214,128.1070
CCCCCCc1c(/C=C(\C#N)C(=O)O)sc(c1)-c(cc2)cc(c23)Sc4c(N3C[C@@H](CC)CCCC)ccc(c4)-c5cc(c(s5)/C=C(/C#N)C(=O)O)CCCCCC,133,834.1630,15.3802,2,0,20,58,1,1,5,207.2000,131.0040,242.0624,105.3910
O=C(O)/C(C#N)=C/c1sc(cc1)-c(cc2)cc(c23)Sc4c(N3C[C@@H](CC)CCCC)ccc(c4)-c5ccc(s5)/C=C(/C#N)C(=O)O,134,665.8440,9.8458,2,0,11,46,1,1,5,207.2000,112.6700,185.9700,83.3710
CCCC[C@H](CC)CN1c(c2Sc(c13)cccc3)ccc(c2)-c4ccc(s4)/C=C(/C#N)C(=O)O,135,488.6641,8.3684,1,0,8,34,1,1,4,117.8700,76.0020,142.0925,64.1250
O=C(O)/C(C#N)=C\c1sc(cc1)-c(cc2)cc(c23)Oc4c(N3[C@@H](CC)CCCCC)ccc(c4)-c5ccc(cc5)N6c(cccc7)c7Sc(c68)cccc8,136,745.9502,13.0753,2,0,11,54,1,1,8,130.3400,115.1710,220.4416,104.1110
CCCCC[C@H](CC)N1c(c2Oc(c13)cccc3)ccc(c2)-c4ccc(s4)/C=C(/C#N)C(=O)O,137,472.5985,7.9359,2,0,8,34,1,1,4,101.8000,77.6690,135.5188,61.7620
CCCCCCCCOc1ccc(cc1)-c(c2)ccc(c23)N(CC)c4c(S3)cc(cc4)/C=C(\C#N)C(=O)O,138,526.6890,8.7900,2,0,11,38,0,0,4,98.8600,84.5030,157.0896,69.9980
O=C(O)/C(C#N)=C/c(cc1)cc(c12)Sc3c(N2CC)ccc(c3)-c4ccc(O)cc4,139,414.4763,5.3855,2,1,4,30,0,0,4,109.8600,74.5030,120.0433,55.3180
CCCCCCCCOc1ccc(cc1)N2c(ccc(c3)-c4ccc(s4)/C=C(\C#N)C(=O)O)c3Sc(c25)cc(cc5)-c6ccc(s6)/C=C(\C#N)C(=O)O,140,757.9394,11.5429,3,0,13,53,0,0,6,216.4300,127.1710,212.3400,96.9320
CCCCCCCCOc1ccc(cc1)N2c(ccc(c3)-c4cccs4)c3Sc(c25)cc(cc5)-c6ccc(s6)/C=C(\C#N)C(=O)O,141,662.8832,11.3098,2,0,12,46,0,0,6,155.3400,99.6700,190.3140,89.0440
CCCCCCCCOc1ccc(cc1)N2c(cccc3)c3Sc(c24)cc(cc4)-c5ccc(s5)/C=C(\C#N)C(=O)O,142,580.7595,10.0655,2,0,11,41,0,0,5,127.1000,90.5030,168.4625,77.6860
N#C/C(C(=O)O)=C\c1ccc(N(CC)CC)cc1OCCCCOc2cc(N(CC)CC)ccc2/C=C3/SC(=S)N(C3=O)CC(=O)O,143,680.8340,6.3925,5,0,19,47,0,0,3,201.0300,119.5040,191.9650,78.9560
c1ccccc1N(c2ccccc2)c(cc3)cc(c34)Oc5c(N4[C@@H](CC)CCCCC)ccc(c5)-c6ccc(s6)/C=C(/C#N)C(=O)O,144,639.8051,11.2685,2,0,11,47,1,1,6,105.0400,102.6700,188.6793,88.9610
O=C(O)/C(C#N)=C\c1sc(cc1)-c(cc2)cc(c23)Oc4c(N3[C@@H](CC)CCCCC)ccc(c4)-c5ccc(cc5)N6c(cccc7)c7Oc(c68)cccc8,145,729.8846,12.5171,3,0,11,54,1,1,8,114.2700,116.8380,213.9983,101.7480
N#C/C(C(=O)O)=C\c(c1)ccc(c12)n(c3c2cccc3)CCCCCCc4ccc(/C=C(\C#N)C(=O)O)c(c4)Nc5ccccc5,146,608.6851,8.5410,2,1,13,46,0,0,5,139.1400,114.1710,177.0539,81.2500
N#C/C(C(=O)O)=C\c(c1)ccc(N2CCCC)c1Sc(c23)ccc(c3)SC,147,396.5257,5.6562,1,0,5,27,0,0,3,114.9300,64.0020,115.2447,50.2620
CSc(c1)ccc(c12)Sc3c(N2CCCC)ccc(c3)/C=C/c4ccc(s4)/C=C(\C#N)C(=O)O,148,504.6867,7.5834,1,0,7,34,0,0,4,143.1700,77.1690,147.0428,65.0980
O=C(O)/C(C#N)=C/c1sc(cc1)-c(cc2)cc(c23)Sc4c(N3CCCCCCCC)ccc(c4)-c5ccc(cc5)N(c6ccc(cc6)OC)c7ccc(cc7)OC,149,792.0186,13.3235,3,0,16,57,0,0,7,139.5700,122.3380,233.4448,109.1920
O=C(O)/C(C#N)=C/c1sc(cc1)-c(cc2)cc(c23)Sc4c(N3CCCCCCCC)ccc(c4)-c5ccc(cc5)N(c6ccccc6)c7ccccc7,150,731.9666,13.3563,1,0,14,53,0,0,7,121.1100,112.0040,220.5184,104.2480
O=C(O)/C(C#N)=C/c1sc(cc1)-c(cc2)cc(c23)Sc4c(N3CCCCCCCC)ccc(c4)-c5ccc(cc5)C=C(c6ccccc6)c7ccccc7,151,742.9893,13.4885,1,0,14,54,0,0,7,117.8700,113.6710,227.1897,106.3750
N#C/C(C(=O)O)=C\c(c1)ccc(c12)N(C)c3c(S2)cc(cc3)-c4ccc(cc4)N(c5ccccc5)c6cccc(c67)cccc7,152,601.7156,9.5451,1,0,7,45,0,0,7,92.8700,99.6710,183.2119,88.4030
N#C/C(C(=O)O)=C\c(cc1)cc(c12)Sc3c(N2CCCCCC)ccc(c3)-c4ccc(cc4)N(c5ccccc5)c6cccc(c67)cccc7,153,671.8485,11.7862,1,0,10,50,0,0,7,92.8700,107.1710,206.2871,97.5780
O=C(O)/C(C#N)=C/c1sc(cc1)-c(cc2)cc(c23)Sc4c(N3CCCCCC)ccc(c4)-c5ccc(cc5)N(c6ccccc6)c7cccc(c78)cccc8,154,753.9722,13.3523,1,0,12,55,0,0,8,121.1100,116.3380,227.7666,108.9360
N#C\C(C(=O)O)=C\c(cc1)cc(c12)Sc3c(N2CCCCCC)ccc(c3)-c4ccc(s4)-c5ccc(cc5)N(c6ccccc6)c7cccc(c78)cccc8,155,753.9722,13.4590,1,0,11,55,0,0,8,121.1100,116.3380,227.7666,108.9360
c1cc(C)ccc1C(c(cc2)ccc2C)c3ccc(cc3)N4c(ccc(c5)/C=C(\C#N)C(=O)O)c5Sc(c46)cc(cc6)-c7ccc(cc7)N(c8ccccc8)c9cccc(c19)cccc1,156,858.0566,15.3527,1,0,9,65,0,0,10,92.8700,137.0060,267.4527,130.8450
N#C/C(C(=O)O)=C\c1ccc(s1)-c(c2)ccc(c23)N(c4ccc(cc4)N(c5ccc(C)cc5)c6ccc(C)cc6)c7c(S3)cc(cc7)-c8ccc(cc8)N(c9ccccc9)c1cccc(c12)cccc2,157,941.1684,16.9928,1,0,12,70,0,0,11,124.3500,146.8400,287.7119,141.7190
