SMILES,name,canvasUID,chiral flag,version,ct enhanced stereo status,Source Path,Source File,Source File Index,Chiralities Consistent,flags,mmshare version,source file index,Energy,Force Field,Variant,source file,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,RuleOfThree,#ringatoms,#in34,#in56,#noncon,#nonHatm,Jm,BIT8151720,BIT18475850,BIT22127076,BIT35877664,BIT39553675,BIT67883118,BIT98575424,BIT160201318,BIT165768516,BIT190396141,BIT193812488,BIT193905305,BIT195174094,BIT204573484,BIT206555680,BIT254979621,BIT296979728,BIT327764410,BIT331244919,BIT354151221,BIT363661339,BIT381524754,BIT391623067,BIT391926730,BIT433091012,BIT434273302,BIT470422459,BIT479462217,BIT492253282,BIT493703678,BIT498915449,BIT539844994,BIT564412112,BIT608558994,BIT613285849,BIT625837065,BIT643812180,BIT699060252,BIT709069158,BIT714933578,BIT763954459,BIT771407161,BIT772254156,BIT777260172,BIT783344587,BIT861898111,BIT880670941,BIT942263248,BIT1039658456,BIT1096928069,BIT1112393919,BIT1138498876,BIT1141917637,BIT1176326933,BIT1207980612,BIT1217230729,BIT1227329179,BIT1242263589,BIT1268578469,BIT1292054050,BIT1325916890,BIT1361749871,BIT1365907629,BIT1395138066,BIT1409095359,BIT1435137741,BIT1485195517,BIT1565499807,BIT1569019336,BIT1579686657,BIT1618159230,BIT1638686344,BIT1646772173,BIT1647720754,BIT1649273143,BIT1673480675,BIT1676357821,BIT1693287139,BIT1707602695,BIT1721700199,BIT1764179822,BIT1771412232,BIT1779254644,BIT1790862401,BIT1851359879,BIT1860328836,BIT1861445932,BIT1861515858,BIT1901912998,BIT1968184599,BIT2018597219,BIT2019228159,BIT2062551857,BIT2082768527,BIT2105264388,BIT2111822250,BIT2148797992,BIT2152036900,BIT2154706750,BIT2210528107,BIT2231458093,BIT2235875924,BIT2240459001,BIT2268786704,BIT2274798181,BIT2284949991,BIT2285652680,BIT2307784605,BIT2308143090,BIT2342500853,BIT2352890838,BIT2377994081,BIT2481793680,BIT2486873336,BIT2501781659,BIT2561129186,BIT2565421464,BIT2566997210,BIT2569907861,BIT2629958465,BIT2640778384,BIT2641509805,BIT2651616882,BIT2705183087,BIT2727252873,BIT2761467553,BIT2782797977,BIT2811697294,BIT2816639212,BIT2822953177,BIT2826217777,BIT2829895235,BIT2851403106,BIT2861919460,BIT2863895727,BIT2869847624,BIT2871612728,BIT2871735398,BIT2900457620,BIT2911417036,BIT2943139145,BIT2974052958,BIT2987213973,BIT2988692243,BIT3002336202,BIT3036014574,BIT3052718679,BIT3074702486,BIT3077336290,BIT3092527135,BIT3112929488,BIT3135501776,BIT3140359126,BIT3143403067,BIT3180641768,BIT3240599655,BIT3243814584,BIT3246671731,BIT3249097648,BIT3286342642,BIT3315517054,BIT3340903069,BIT3369323179,BIT3386109154,BIT3404043678,BIT3405911371,BIT3477453340,BIT3485465422,BIT3508942242,BIT3511428510,BIT3543821537,BIT3562312874,BIT3562829857,BIT3609391398,BIT3613987573,BIT3653128271,BIT3661392088,BIT3677280923,BIT3683604830,BIT3694307783,BIT3696768978,BIT3704428619,BIT3705774485,BIT3725355002,BIT3727990652,BIT3740368654,BIT3791019275,BIT3866884175,BIT3967062985,BIT3975214870,BIT3991753262,BIT4030205765,BIT4037040228,BIT4043098439,BIT4155789727,BIT4165710193,BIT4188580987,BIT4216389085,BIT4257993391,BIT4271161317
CCCCCCOc1cc(OCCCCCC)ccc1-c2ccc(cc2)N(c3ccc(cc3)/C=c4\s/c(=C(C#N)/C(=O)O)nc4-c5ccccc5)c6ccc(cc6)-c7ccc(OCCCCCC)cc7OCCCCCC,579,431,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,431,1,0,50079,,88.9204,OPLS_2005,579-1,,16,0,0,1,0,34,1,-2,1052.422,12.311,1795.97,1010.9,166.553,597.361,21.157,3472.29,1,8.5,0.0436495,0.0047328,0.6174617,116.68,39.769,45.819,11.582,17.862,-21.429,-20.93,-8.763,66.082,-4.346,43.584,0.78,7.855,1.989,6,4.84,1,100,0,0,110.366,9,2,1,41,0,41,0,77,2.3607163975783e-15,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
N#C/C(C(=O)O)=C\c1ccc(s1)-c2ccc(s2)-c3ccc(s3)-n4c(ccc(c5)-n6c(cccc7)c7c(c68)cccc8)c5c(c49)cc(cc9)-n1c(cccc2)c2c(c12)cccc2,580,432,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,432,1,0,50079,,53.7423,OPLS_2005,580-1,,12,0,0,1,0,4,1,-2,839.015,1.636,1273.822,11.272,163.978,1011.006,87.567,2377.92,1,3.5,0.0011253,0.0027476,0.6763752,96.097,31.053,37.554,14.838,13.825,-19.127,-19.4,-9.783,69.903,-1.852,107.032,-0.596,7.949,2.251,4,4.188,1,100,0,0,81.501,6,2,1,54,0,54,0,61,1.58696482617742e-14,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
N#C/C(C(=O)O)=C\c1ccc(s1)-c2ccc(s2)-c3ccc(s3)-n4c(cccc5)c5c(c46)cccc6,581,433,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,433,1,0,50079,,23.869,OPLS_2005,581-1,,5,0,0,1,0,4,1,-2,508.627,3.233,811.578,11.35,163.985,549.053,87.19,1451.943,1,3.5,0.0071993,0.0043126,0.7640728,54.628,17.812,22.663,10.583,7.311,-10.522,-10.892,-6.16,69.892,-1.336,106.507,-2.224,8.19,2.134,3,1.568,1,76.847,0,0,77.379,4,2,1,28,0,28,0,35,9.13064180283181e-08,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
N#C/C(C(=O)O)=C\c1ccc(s1)-c2ccc(s2)-n3c(cccc4)c4c(c35)cccc5,582,434,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,434,1,0,50079,,21.9774,OPLS_2005,582-1,,3,0,0,1,0,4,1,-2,426.507,3.893,705.673,11.295,163.975,470.786,59.617,1246.847,1,3.5,0.0121531,0.0049598,0.7939082,45.672,14.974,19.415,9.786,5.805,-8.46,-8.881,-5.304,69.907,-1.266,75.237,-2.499,8.243,2.107,2,1.001,1,80.988,0,0,77.365,4,1,1,23,0,23,0,30,4.68682538408361e-06,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
N#C/C(C(=O)O)=C\c1ccc(s1)-c2ccc(cc2)-n3c(cccc4)c4c(c35)cccc5,583,435,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,435,1,0,50079,,26.6498,OPLS_2005,583-1,,3,0,0,1,0,4,1,-2,420.485,2.784,718.437,11.317,163.784,510.261,33.076,1275.22,1,3.5,0.0060771,0.0048717,0.7915891,47.185,15.342,19.791,10.074,5.932,-8.577,-8.816,-5.53,70.2,-1.339,54.076,-2.357,8.186,2.003,1,1.079,1,81.767,0,0,77.078,4,1,1,24,0,24,0,31,4.89687300510625e-06,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CCCCCCn1c(cccc2)c2c(c13)cc(cc3)-c4cc(/C=C(C#N)/C(=O)O)sc4-c5sc(-c(cc6)cc(c67)c8c(cccc8)n7CCCCCC)c(c5)-c(cc9)cc(c19)c2c(cccc2)n1CCCCCC,588,436,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,436,1,0,50079,,55.1962,OPLS_2005,588-1,,13,0,0,1,0,19,1,-2,1009.377,8.765,1429.918,631.373,161.212,574.687,62.646,3015.686,1,3.5,0.0254765,0.0024477,0.7059568,107.822,32.341,41.247,8.909,17.386,-19.504,-22.701,-7.223,74.255,-2.584,83.436,-0.642,7.985,1.77,3,5.39,1,100,0,0,79.946,6,2,1,49,0,49,0,74,7.20401863894563e-15,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
CCCCCC[C@@H](CCCC)Cc1cc(/C=C(C#N)/C(=O)O)sc1-c(s2)cc(c23)c4c(non4)c5c3sc(c5)-c6sc(-c(cc7)cc(c78)c9c(n8CC)cccc9)cc6C[C@@H](CCCC)CCCCCC,589,437,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,437,1,0,50079,,55.4897,OPLS_2005,589-1,,14,0,0,1,0,25,1,-2,1021.462,8.078,1495.783,831.536,238.218,335.93,90.099,3051.856,1,6,0.021382,0.0040113,0.680256,103.137,32.552,40.581,9.116,15.766,-18.743,-21.198,-6.5,13.819,-4.154,19.162,-2.326,8.178,2.338,6,4.639,1,100,0,0,122.915,7,2,2,38,0,38,0,71,8.71355711897012e-16,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CCCCCCc1cc(sc1/C=C(C#N)\C(=O)O)-c(s2)cc(c23)c4c(nn(n4)C[C@@H](CC)CCCC)c5c3sc(c5)-c(cc6)cc(c67)n(C[C@@H](CC)CCCC)c8c7cccc8,590,438,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,438,1,0,50079,,67.3741,OPLS_2005,590-1,,14,0,0,1,0,21,1,-2,882.25,6.972,1458.554,838.515,179.817,354.191,86.031,2785.45,1,6,0.0174492,0.0041137,0.6564065,95.218,30.815,37.218,9.634,14.442,-18.681,-17.965,-6.973,49.465,-3.273,72.236,-1.57,8.196,1.901,4,4.04,1,100,0,0,105.714,7,2,1,33,0,33,0,62,4.95428345384268e-15,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1
O=C(O)\C(C#N)=C\c(c1)sc2c1n(CCCCCC)c(c23)cc(s3)-c(cc4)cc(C5(CCCCCC)CCCCCC)c4c(c56)ccc(c6)-c(s7)cc(c78)n(CCCCCC)c9c8sc(c9)/C=C(C#N)\C(=O)O,593,439,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,439,1,0,50079,,151.158,OPLS_2005,593-1,,14,0,0,2,0,28,2,-2,1047.457,5.04,1572.691,839.132,285.678,289.398,158.483,3143.511,2,7,0.0080802,0.0062946,0.6598801,104.434,34.812,43.062,11.119,16.072,-19.313,-20.924,-4.801,1.242,-5.109,4.269,-3.077,8.371,1.825,4,4.263,1,96.813,0,0,150.128,8,2,2,35,0,35,1,73,4.26984292615115e-17,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CCCCn1c(cccc2)c2c(c13)cc(cc3)-c4ccc(s4)-c(c5)sc(c56)c7c(cc(s7)/C=C(C#N)\C(=O)O)n6-c(cc8)cc(c89)C(CCCC)(CCCC)c1c9cccc1,594,440,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,440,1,0,50079,,103.998,OPLS_2005,594-1,,11,0,0,1,0,13,1,-2,854.153,10.781,1288.315,472.136,118.775,588.255,109.149,2514.781,1,3.5,0.0462148,0.0027167,0.694187,91.758,28.632,35.772,9.712,14.617,-18.028,-18.936,-7.478,187.566,-1.595,408.386,-0.388,8.025,1.681,3,4.202,1,100,0,0,75.969,5,2,1,42,0,42,1,61,3.28000243257375e-13,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1
N#C/C(C(=O)O)=C/c(s1)cc(c12)sc(c2)-c3cccs3,595,441,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,441,1,0,50079,,34.7153,OPLS_2005,595-1,,1,0,0,1,0,4,1,-1,317.395,6.152,539.479,16.507,159.685,235.407,127.879,901.317,1,3.5,0.0419945,0.0064877,0.8364542,29.596,10.398,14.211,7.779,3.633,-5.761,-6.034,-3.493,76.772,-0.885,196.947,-3.249,8.983,1.95,3,0.064,3,81.957,0,0,72.888,3,0,1,13,0,13,0,20,0.000310127096225334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CCCCCCc1ccc(s1)-c2ccc(s2)-c(c3)sc(c34)cc(s4)/C=C(C#N)\C(=O)O,596,442,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,442,1,0,50079,,35.5599,OPLS_2005,596-1,,4,0,0,1,0,9,1,-2,483.675,7.094,833.953,281.886,159.809,254.413,137.846,1461.799,1,3.5,0.0344313,0.0041969,0.746933,48.998,16.287,20.561,7.519,7.247,-10.342,-9.772,-5.033,76.566,-1.55,222.68,-2.704,8.772,1.982,5,1.379,1,90.141,0,0,72.92,3,1,1,18,0,18,0,31,4.34999105871715e-08,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
N#C/C(C(=O)O)=C/c(s1)cc(c12)sc(c2)-c3ccco3,597,443,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,443,1,0,50079,,33.1343,OPLS_2005,597-1,,1,0,0,1,0,4,1,-1,301.334,6.056,523.868,16.616,159.688,260.323,87.241,869.698,1,4,0.0421759,0.0076355,0.8411154,28.569,9.984,13.972,8.39,3.108,-5.141,-5.516,-3.537,76.768,-0.968,117.953,-3.161,8.874,1.905,3,-0.112,3,78.884,0,0,80.957,4,0,0,13,0,13,0,20,0.00150229207787931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N#C/C(C(=O)O)=C/c(s1)cc(c12)sc(c2)-c3cccn3C,598,444,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,444,1,0,50079,,34.0017,OPLS_2005,598-1,,1,0,0,1,0,4,1,-2,314.376,5.559,559.045,89.429,160.578,221.258,87.781,941.593,1,3.5,0.0328142,0.0062607,0.8310505,31.073,10.41,14.375,7.722,3.71,-5.934,-5.972,-3.513,75.291,-1.012,116.29,-3.315,8.907,1.829,2,0.171,3,82.257,0,0,75.563,4,0,1,13,0,13,0,21,0.000176936874226574,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(O)\C(C#N)=C\c(s1)ccc1-c(s2)ccc2-c(c3)ccc(c34)c5c(n4CCCC)cc(cc5)N(c6ccc(cc6)-c(cc7)cc(c78)C(CC)(CC)c9c8cccc9)c1ccc(cc1)-c(cc1)cc(c12)C(CC)(CC)c1c2cccc1,603,445,0,0,0,C:UsersclarkepDownloads,C:\Users\clarkep\Documents\Schrodinger\descr3D.cnv\3dmin\dyes3D\dyes3D_in.maegz,445,1,0,50079,,109.617,OPLS_2005,603-1,,14,0,0,1,0,16,1,-2,1090.451,10.338,1682.653,548.363,165.107,921.946,47.236,3303.212,1,4,0.032357,0.0023772,0.6374725,124.572,39.754,47.447,13.055,19.336,-24.446,-24.786,-9.987,68.201,-2.994,62.664,0.221,7.782,1.914,3,6.215,1,100,0,0,79.342,5,2,1,61,0,61,2,81,6.49960107541292e-19,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1
