363,CCCCN1c2ccc(cc2Sc2c1cccc2)c1ccc(o1)/C=C(/C(=O)O)\C#N
369,COCCOCCOCCN1c2ccccc2Sc2c1ccc(c2)/C=C(\C(=O)O)/C#N
370,OCCN1c2ccc(cc2Sc2c1cccc2)/C=C(/C(=O)O)\C#N
371,N#C/C(=C\c1ccc2c(c1)Sc1c(N2C)cccc1)/C(=O)O
372,N#C/C(=C\c1ccc(cc1)N1c2ccccc2Sc2c1cccc2)/C(=O)O
381,CCCCCCN(c1ccccc1)c1ccc(cc1)/C=C(/c1ccc(s1)/C=C(/C(=O)O)\C#N)\C#N
404,CCCCCCCCCCCCC1(CCCCCCCCCCCC)c2cc(sc2c2c1cc(s2)c1ccc2c(c1)Sc1c(N2CCCC)cccc1)/C=C(/C(=O)O)\C#N
405,N#C/C(=C/c1ccc(s1)/C=C/c1ccc2c(c1)Sc1c(N2)cc(cc1)SC)/C(=O)O
407,CCCCCCc1ccc(s1)c1ccc(s1)c1ccc2c(c1)Sc1c(N2CCCCCC)ccc(c1)C=C(C(=O)O)C#N
409,CCCCCCc1ccc(s1)c1ccc2c(c1)Sc1c(N2CCCCCC)ccc(c1)C=C(C(=O)O)C#N
410,CCCCN1c2ccc(cc2Sc2c1ccc(c2)c1ccc(cc1OCCCC)OCCCC)c1ccc(c2c1nsn2)c1ccc(s1)/C=C(/C(=O)O)\C#N
412,CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)/C=C(/C(=O)O)\C#N)N(c1ccc2c(c1)c1ccccc1n2CCCCCC)c1ccc2c(c1)c1ccccc1n2CCCCCC
413,N#C/C(=C/c1ccc2c(c1)Sc1c(N2CCCCCCN2c3ccccc3Sc3c2ccc(c3)/C=C(/C(=O)O)\C#N)cccc1)/C(=O)O
414,N#C/C(=C\c1ccc2c(c1)Sc1c(N2CCCCCOc2ccc(cc2)[C@@](c2ccc(cc2)OCCCCCCN2c3ccccc3Sc3c2ccc(c3)/C=C(\C(=O)O)/C#N)(c2ccc(cc2)OCCCCCCN2c3ccccc3Sc3c2ccc(c3)/C=C(/C(=O)O)\C#N)C)cccc1)/C(=O)O
415,CCCCCCCCN1c2ccccc2Sc2c1ccc(c2)/C=C(/C(=O)O)\C#N
416,CCCCCCCCN1[C@H]2CC=C(C=C2Sc2c1ccc(c2)/C=C(\C(=O)O)/C#N)c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1c2ccc(c1)c1ccc2c(c1)N(CCCCCCCC)c1c(S2)cc(cc1)/C=C(/C(=O)O)\C#N
417,CCCCCCCCN1c2ccc(cc2Sc2c1ccc(c2)/C=C(\C(=O)O)/C#N)c1ccc(s1)c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1c2ccc(c1)c1ccc(s1)c1ccc2c(c1)N(CCCCCCCC)c1c(S2)cc(cc1)/C=C(\C(=O)O)/C#N
418,CCCCCCOc1c2cc(ccc2c(c2c1ccc(c2)/C=C(/C(=O)O)\C#N)OCCCCCC)N(c1ccc2c(c1)Sc1c(N2CCCCCC)cccc1)c1ccccc1
419,CCCCCCOc1c2cc(ccc2c(c2c1ccc(c2)c1ccc(s1)/C=C(/C(=O)O)\C#N)OCCCCCC)N(c1ccc2c(c1)Sc1c(N2CCCCCC)cccc1)c1ccccc1
420,CCCCCCOc1c2cc(ccc2c(c2c1cccc2)OCCCCCC)N(c1ccc2c(c1)Sc1c(N2CCCCCC)ccc(c1)/C=C(/C(=O)O)\C#N)c1ccccc1
421,CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)c1ccc(s1)/C=C(\C(=O)O)/C#N)N(c1ccc2c(c1)c(OCCCCCC)c1c(c2OCCCCCC)cccc1)c1ccccc1
422,CCCCCCOc1c2cc(ccc2c(c2c1cccc2)OCCCCCC)N(c1ccc2c(c1)Sc1c(N2CCCCCC)ccc(c1)/C=C(\C(=O)O)/C#N)c1ccccc1
439,CCCCN1c2ccc(cc2Sc2c1ccc(c2)c1nc2c(n1c1ccccc1)cccc2)c1ccc(s1)/C=C(/C(=O)O)\C#N
440,CCCCN1c2ccc(cc2Sc2c1ccc(c2)c1nc2c(n1c1ccccc1)cccc2)c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N
441,CCCCN1c2ccc(cc2Sc2c1ccc(c2)c1nc2c(n1c1ccccc1)cccc2)c1ccc(cc1)/C=C(\C(=O)O)/C#N
442,CCCCN1c2ccc(cc2Sc2c1ccc(c2)c1nc2c(n1c1ccccc1)cccc2)c1ccc(s1)c1ccc(cc1)/C=C(\C(=O)O)/C#N
443,CCCCN1c2ccc(cc2Sc2c1cccc2)c1ccc(s1)c1ccc(s1)/C=C(\C(=O)O)/C#N
455,CCCCN1c2ccc(cc2Sc2c1cccc2)/C=C/c1ccc(s1)/C=C(/C(=O)O)\C#N
456,CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)c1ccc(s1)/C=C(\C(=O)O)/C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1
458,CCCCCCOc1ccc(cc1)N(c1ccc2c(c1)c1ccccc1n2CCCCCC)c1ccc2c(c1)Sc1c(N2CCCCCC)ccc(c1)/C=C(/C(=O)O)\C#N
461,CCCCCCN1c2ccc(cc2S(=O)(=O)c2c1ccc(c2)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1
463,CCCCCCN1c2ccc(cc2S(=O)(=O)c2c1ccc(c2)c1sc2c(c1)sc(c2)/C=C(/C(=O)O)\C#N)c1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)OCCCCCC
475,CCCCCCN1c2ccc(cc2Sc2c1cccc2)C=Cc1ccc(cc1)N(c1ccc(cc1)c1ccc(s1)C=C(C(=O)O)C#N)c1ccccc1
476,CCCCCCN1c2ccc(cc2Sc2c1cccc2)C=Cc1ccc(s1)c1ccc(s1)C=C(C(=O)O)C#N
478,CCCCN1c2ccc(cc2Sc2c1cccc2)/C=C(/C(=O)O)\C#N
486,CCN1c2ccc(cc2Sc2c1cccc2)C=CC(=O)O
487,CCN1c2ccc(cc2Sc2c1cccc2)C=C(C(=O)O)C#N
490,CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)C=C1SC(=S)N(C1=O)CC(=O)O)n1c2ccc(cc2c2c1ccc(c2)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C
491,CCCCN1c2ccc(cc2Sc2c1ccc(c2)C=C1SC(=S)N(C1=O)CC(=O)O)n1c2ccc(cc2c2c1ccc(c2)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C
492,CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)C=C1SC(=S)N(C1=O)CC(=O)O
493,CCCCN1c2ccc(cc2Sc2c1ccc(c2)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)C=C1SC(=S)N(C1=O)CC(=O)O
494,CCCCCCCCc1cc(sc1c1ccc(s1)c1sc(cc1CCCCCCCC)/C=C(/C(=O)O)\C#N)c1cc2cc(n3c2c(c1)sc1c3cccc1)c1ccc(cc1)OCCCCCC
512,CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)/C=C(/C(=O)O)\C#N)N(c1ccc2c(c1)c1ccccc1n2CCCCCC)c1ccc2c(c1)scc2
514,CCCCCCOc1ccc(cc1)c1cc2c3n1c1ccccc1sc3cc(c2)c1ccc(o1)/C=C(/C(=O)O)\C#N
515,CCCCCCOc1ccc(cc1)c1cc2c3n1c1ccccc1sc3cc(c2)c1ccc(s1)/C=C(/C(=O)O)\C#N
516,N#C/C(=C\c1ccc(s1)c1ccc(s1)c1ccc2c(c1)C(CC)(CC)c1c2ccc(c1)N1c2ccccc2Sc2c1cccc2)/C(=O)O
517,CCCCC1(CCCC)c2cc(ccc2c2c1cc(cc2)c1ccc(s1)/C=C(/C(=O)O)\C#N)N1c2ccccc2Sc2c1ccc(c2)C=C1c2ccccc2c2c1cccc2
518,CCCCCCOc1ccc(cc1)c1ccc2c(c1)Sc1c(N2CCCCCC)ccc(c1)c1ccc(cc1)c1n(CCCCCC)c(=O)c2c1c(=O)n(c2c1ccc(cc1)C#Cc1sc(c(c1)CCCCCC)/C=C(/C(=O)O)\C#N)CCCCCC
519,CCCCCC1c2c(C)c(c(n2[B-]([N+]2=C(C(=C(C12)C)c1ccc2c(c1)Sc1c(N2CCC)cccc1)C)(F)F)C)c1ccc(o1)C=C1SC(=S)N(C1=O)CC(=O)O
520,CCCCCC1c2c(C)c(c(n2[B-]([N+]2=C(C(=C(C12)C)c1ccc2c(c1)Sc1c(N2CCC)cccc1)C)(F)F)C)c1ccc(o1)/C=C(\C(=O)O)/C#N
521,CCCCCC1c2c(C)c(c(n2[B-]([N+]2=C(C(=C(C12)C)c1ccc2c(c1)Sc1c(N2CCC)cccc1)C)(F)F)C)c1ccc(s1)C=C1SC(=S)N(C1=O)CC(=O)O
522,CCCCCC1c2c(C)c(c(n2[B-]([N+]2=C(C(=C(C12)C)c1ccc2c(c1)Sc1c(N2CCC)cccc1)C)(F)F)C)c1ccc(s1)/C=C(\C(=O)O)/C#N
523,CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(s1)/C=C(/C(=O)O)\C#N
524,CCCCCCN1c2ccc(cc2Sc2c1cccc2)c1ccc(s1)/C=C(/C(=O)O)\C#N
525,CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)N(c1ccc(cc1)c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)OCCCCCC)N(c1ccc(cc1)c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)OCCCCCC
528,CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)/C=C(\C(=O)O)/C#N)C#Cc1ccc(cc1)C#Cc1ccc2c(c1)Sc1c(N2CCCCCC)ccc(c1)/C=C(\C(=O)O)/C#N
529,CCCCn1c2cc(C#Cc3ccc4c(c3)Sc3c(N4CCCCCC)ccc(c3)/C=C(\C(=O)O)/C#N)ccc2c2c1cc(C#Cc1ccc3c(c1)Sc1c(N3CCCCCC)ccc(c1)/C=C(\C(=O)O)/C#N)cc2
530,CCCCC1(CCCC)c2cc(ccc2c2c1cc(cc2)C#Cc1ccc2c(c1)Sc1c(N2CCCCCC)ccc(c1)/C=C(\C(=O)O)/C#N)C#Cc1ccc2c(c1)Sc1c(N2CCCCCC)ccc(c1)/C=C(\C(=O)O)/C#N
531,CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)/C=C(\C(=O)O)/C#N)C#Cc1ccc(cc1)c1ccc(cc1)C#Cc1ccc2c(c1)Sc1c(N2CCCCCC)ccc(c1)/C=C(\C(=O)O)/C#N
533,N#C/C(=C\c1ccc2c(c1)Sc1c(N2CCCCCCCCCCN2c3ccccc3Sc3c2ccc(c3)/C=C(/C(=O)O)\C#N)cccc1)/C(=O)O
535,N#C/C(=C\c1ccc(cc1)N(c1ccc(cc1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)N1c2ccccc2Sc2c1cccc2)/C(=O)O
536,OC(=O)CN1C(=S)S/C(=C\c2ccc(cc2)N(c2ccc(cc2)N2c3ccccc3Sc3c2cccc3)c2ccc(cc2)/C=C/2\SC(=S)N(C2=O)CC(=O)O)/C1=O
537,CCCCCCCCCCCCN1c2ccc(cc2Sc2c1cccc2)c1ccc(c2c1nsn2)c1ccc2c(c1)Sc1c(N2CCCCCCCCCCCC)ccc(c1)/C=C(/C(=O)O)\C#N
539,CCC(CCCCN1c2ccc(cc2Sc2c1ccc(c2)c1ccc(c2c1nc(c1ccccc1)c(n2)c1ccccc1)C1=CC=C(C1)/C=C(\C(=O)O)/C#N)c1ccc(cc1)c1ccc2c(c1)ccc(c2c1c(OCCCCC(CC)CC)ccc2c1cccc2)OCCCCC(CC)CC)CC
540,CCC(CCCCN1c2ccc(cc2Sc2c1ccc(c2)c1ccc(c2c1nc(c1ccccc1)c(n2)c1ccccc1)C1=CC=C(C1)/C=C(\C(=O)O)/C#N)c1ccc(cc1)c1ccc2c(c1)ccc(c2)OCCCCC(CC)CC)CC
541,CCC(CCCCN1c2ccc(cc2Sc2c1ccc(c2)c1ccc(c2c1nc(c1ccccc1)c(n2)c1ccccc1)C1=CC=C(C1)/C=C(\C(=O)O)/C#N)c1ccc(cc1)OCCCCC(CC)CC)CC
551,CCCCCCSC1=C(SCCCCCC)SC(=Cc2ccc(cc2)c2ccc(cc2)c2ccc3c(c2)N(CCCC)c2c(S3)ccc(c2)/C=C(/C(=O)O)\C#N)S1
552,CCCCCCOc1cc(ccc1C=C1SC(=C(S1)SCCCCCC)SCCCCCC)c1ccc2c(c1)N(CCCC)c1c(S2)ccc(c1)/C=C(/C(=O)O)\C#N
553,CCCCN1c2cc(ccc2Sc2c1cc(cc2)/C=C(/C(=O)O)\C#N)c1ccc(cc1F)C=C1SC(=C(S1)SCCCCCC)SCCCCCC
554,CCCCN1c2cc(ccc2Sc2c1cc(cc2)/C=C(/C(=O)O)\C#N)c1ccc(cc1)C=C1SC(=C(S1)SCCCCCC)SCCCCCC
555,CCCCN1c2cc(ccc2Sc2c1cc(cc2)/C=C(/C(=O)O)\C#N)C=C1SC(=C(S1)SCCCCCC)SCCCCCC
556,CCCCN1c2cc(ccc2Sc2c1cccc2)/C=C(/C(=O)O)\C#N
559,CCCCC(CN1c2ccc(cc2Sc2c1cccc2)c1ccc(s1)/C=C(/C(=O)O)\C#N)CC
560,CCCCCCN1c2ccc(cc2Sc2c1cccc2)/C=C\c1cc(c2ccc(s2)/C=C(\C(=O)O)/C#N)c(cc1/C=C/c1ccc2c(c1)Sc1c(N2CCCCCC)cccc1)c1ccc(s1)C=C(C(=O)O)C#N
561,CCCCCCN1c2ccc(cc2Sc2c1cccc2)/C=C/c1cc(c(cc1c1ccc(s1)/C=C(/C(=O)O)\C#N)/C=C/c1ccc2c(c1)Sc1c(N2CCCCCC)cccc1)c1ccc(s1)/C=C(/C(=O)O)\C#N
564,CCCCCCC(Cc1cc(sc1c1sc2c(c1)c1nonc1c1c2sc(c1)c1sc(cc1CC(CCCCCC)CCCC)/C=C(/C(=O)O)\C#N)c1ccc2c(c1)Sc1c(N2CC)cccc1)CCCC
565,CCCCCC1c2c(C)c(c(n2[B-]([N+]2=C(C(=C(C12)C)c1ccc2c(c1)Sc1c(N2CCC)cccc1)C)(F)F)C)/C=C(\C(=O)O)/C#N
566,CCCCCC1c2c(C)c(c(n2[B-]([N+]2=C(C(=C(C12)C)c1ccc2c(c1)Sc1c(N2CCC)ccc(c1)C1=C(C)C2[N+](=C1C)[B-](F)(F)n1c(C2CCCCC)c(C)c(c1C)c1ccc(o1)/C=C(/C(=O)O)\C#N)C)(F)F)C)c1ccc(o1)/C=C(\C(=O)O)/C#N
567,CCCCCC1c2c(C)c(c(n2[B-]([N+]2=C(C(=C(C12)C)c1ccc2c(c1)Sc1c(N2CCC)ccc(c1)C1=C(C)C2[N+](=C1C)[B-](F)(F)n1c(C2CCCCC)c(C)c(c1C)/C=C(/C(=O)O)\C#N)C)(F)F)C)/C=C(/C(=O)O)\C#N
572,CCCCC(COc1c2c3sc(cc3sc2c2c(c1OCC(CCCC)CC)c1sc(cc1s2)/C=C(\C(=O)O)/C#N)c1ccc(c2c1nc(c1csc(c1)C)c(n2)c1ccc(s1)C)c1ccc2c(c1)c1ccccc1n2CC(CCCC)CC)CC
573,CCCCC(COc1c2c3sc(cc3sc2c2c(c1OCC(CCCC)CC)c1sc(cc1s2)/C=C(\C(=O)O)/C#N)c1ccc(c2c1nsn2)c1ccc2c(c1)c1ccccc1n2CC(CCCC)CC)CC
574,CCCCCC1=C2C(=C(C(=[N+]2[B-](n2c1c(C)c(c2C)c1ccc(s1)/C=C(/C(=O)O)\C#N)(F)F)C)c1ccc2c(c1)Sc1c(N2CCCCCCN2c3ccccc3Sc3c2ccc(c3)C2=C(C)C3=C(CCCCC)c4n([B-]([N+]3=C2C)(F)F)c(c(c4C)/C=C(/C(=O)O)\C#N)C)cccc1)C
575,CCCCCC1=C2C(=C(C(=[N+]2[B-](n2c1c(C)c(c2C)/C=C(/C(=O)O)\C#N)(F)F)C)c1ccc2c(c1)Sc1c(N2CCCCCCN2c3ccccc3Sc3c2ccc(c3)C2=C(C)C3=C(CCCCC)c4n([B-]([N+]3=C2C)(F)F)c(c(c4C)/C=C(/C(=O)O)\C#N)C)cccc1)C
576,CCCCCC1=C2C(=C(C(=[N+]2[B-](n2c1c(C)c(c2C)/C=C(/C(=O)O)\C#N)(F)F)C)c1ccc2c(c1)Sc1c(N2CCCCCC)cccc1)C
577,CCCCCC1=C2C(=C(C(=[N+]2[B-](n2c1c(C)c(c2C)/C=C(/C(=O)O)\C#N)(F)F)C)c1ccc2c(c1)Sc1c(N2CCC)cccc1)C
578,N#C/C(=C/c1ccc2c(c1)Sc1c(N2CCCCCOc2ccc(cc2)OCCCCCN2c3ccccc3Sc3c2ccc(c3)/C=C(/C(=O)O)\C#N)cccc1)/C(=O)O
579,N#C/C(=C/c1ccc2c(c1)Sc1c(N2CCCCCOc2cccc(c2)OCCCCCN2c3ccccc3Sc3c2ccc(c3)/C=C(/C(=O)O)\C#N)cccc1)/C(=O)O
580,N#C/C(=C/c1ccc2c(c1)Sc1c(N2CCCCCOc2ccccc2OCCCCCN2c3ccccc3Sc3c2ccc(c3)/C=C(/C(=O)O)\C#N)cccc1)/C(=O)O
582,CCCCCCCCC1(CCCCCCCC)c2cc(ccc2c2c1cccc2)c1ccc2c(c1)Sc1c(N2c2ccc3c(c2)sc2c3sc3c2ccc(c3)c2cc(c(s2)C=C(C(=O)O)C#N)C)ccc(c1)c1ccc2c(c1)C(CCCCCCCC)(CCCCCCCC)c1c2cccc1
584,CCCCN1c2ccc(cc2Sc2c1cccc2)c1nc2c(n1CCCC)c(ccc2c1ccc(cc1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)/C=C(/C(=O)O)\C#N
585,CCCCN1c2ccc(cc2Sc2c1cccc2)c1nc2c(n1CCCC)c(ccc2c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(s1)/C=C(/C(=O)O)\C#N
586,CCCCN1c2ccc(cc2Sc2c1cccc2)c1nc2c(n1CCCC)c(ccc2c1ccc(s1)c1ccc(s1)/C=C(\C(=O)O)/C#N)c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N
587,CCN1c2ccc(cc2Sc2c1ccc(c2)C=C1SC(=S)N(C1=O)CC(=O)O)C=C1SC(=S)N(C1=O)CC(=O)O
588,CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)/C=C(/C(=O)O)\C#N)c1cc2c(s1)c1c(n2CCCCCC)ccs1
589,CCCCCCOc1ccc(cc1)n1c2cc(sc2c2c1ccs2)c1ccc2c(c1)Sc1c(N2CCCCCC)ccc(c1)/C=C(/C(=O)O)\C#N
590,CCCCC(CN1c2ccc(cc2Sc2c1ccc(c2)/C=C\C(=O)O)/C=C/C1=CC(=C2C(=O)N(CC)C(=S)N(C2=O)CC)C=C(O1)/C=C\c1ccc2c(c1)Sc1c(N2CC(CCCC)CC)ccc(c1)/C=C/C(=O)O)CC
591,CCCCC(CN1c2ccc(cc2Sc2c1ccc(c2)/C=C/C(=O)O)/C=C\C1=CC(=C(C#N)C#N)C=C(O1)/C=C/c1ccc2c(c1)Sc1c(N2CC(CCCC)CC)ccc(c1)/C=N\C(=O)O)CC
592,CCCCCCCCc1cc(sc1c1ccc(s1)c1sc(cc1CCCCCCCC)/C=C(\C(=O)O)/C#N)c1ccc2c(c1)Sc1c(N2CC(CCCC)CC)ccc(c1)c1ccc(cc1)OCCCC
593,CCCCCCCCc1cc(sc1c1ccc(s1)c1sc(cc1CCCCCCCC)/C=C(\C(=O)O)/C#N)c1ccc2c(c1)Sc1c(N2CC(CCCC)CC)cccc1
594,CCCCC(CN1c2ccc(cc2Sc2c1cccc2)c1ccc(s1)c1ccc(s1)c1ccc(s1)/C=C(\C(=O)O)/C#N)CC
597,CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)C=C(C(=O)O)C#N)C=C1SC(=C(S1)SC)SC
598,CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)C=C1SC(=C(S1)SC)SC)c1ccc(cc1)C=C(C(=O)O)C#N
600,CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)/C=C(\C(=O)O)/C#N)c1nc(c([nH]1)c1ccc(cc1)OC)c1ccc(cc1)OC
601,CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)/C=C(\C(=O)O)/C#N)c1nc(c([nH]1)c1ccccc1)c1ccccc1
603,CCCCC(COc1c2c3sc(cc3sc2c2c(c1OCC(CCCC)CC)c1sc(cc1s2)/C=C(\C(=O)O)/C#N)c1ccc2c(c1)n(CC(CCCC)CC)c1c2cc(cc1)c1sc2c(c1)sc1c2c(OCC(CCCC)CC)c(OCC(CCCC)CC)c2c1sc1c2sc(c1)/C=C(\C(=O)O)/C#N)CC
604,CCCCC(CN1c2ccc(cc2Sc2c1ccc(c2)/C=C\C(=O)O)/C=C/C1=C/C(=C\2/C(=O)c3c(C2=C(C#N)C#N)cccc3)/C=C(O1)/C=C\c1ccc2c(c1)Sc1c(N2CC(CCCC)CC)ccc(c1)/C=C/C(=O)O)CC
605,N#C/C(=C\c1ccc2c(c1)Sc1c(N2CCCCCCCCN2c3ccccc3Sc3c2ccc(c3)/C=C(/C(=O)O)\C#N)cccc1)/C(=O)O
606,CCCCN1c2ccc(cc2Sc2c1cccc2)c1ccc(s1)c1cc2c(s1)c1c(n2c2ccc3c(c2)C(CCCC)(CCCC)c2c3cccc2)cc(s1)/C=C(\C(=O)O)/C#N
608,CCCCCCOc1cc(OCCCCCC)ccc1n1c2cc(sc2c2c1ccs2)c1ccc2c(c1)Sc1c(N2CCCCCC)ccc(c1)/C=C(/C(=O)O)\C#N
609,CCCCCCOc1cc(OCCCCCC)ccc1n1c2cc(sc2c2c1cc(s2)/C=C(/C(=O)O)\C#N)c1ccc2c(c1)Sc1c(N2CCCCCC)cccc1
610,CCCCCCCCCCCCN1c2ccc(cc2Sc2c1cccc2)c1ccc(c2c1nn(n2)CCCCCCCC)c1ccc2c(c1)Sc1c(N2CCCCCCCCCCCC)ccc(c1)/C=C(/C(=O)O)\C#N
611,CCCCCCCCCCCCN1c2ccc(cc2Sc2c1cccc2)c1cccc(n1)c1ccc2c(c1)Sc1c(N2CCCCCCCCCCCC)ccc(c1)/C=C(/C(=O)O)\C#N
614,CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)/C=C(/C(=O)O)\C#N)C#Cc1ccc2c3c1ccc1c3c(cc2)ccc1
615,CCCCCCCCN1c2ccc(cc2Sc2c1ccc(c2)/C=C(/C(=O)O)\C#N)C#Cc1ccc2c3c1ccc1c3c(cc2)ccc1
616,CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)/C=C\1/SC(=S)N(C1=O)CC(=O)O)C#Cc1ccc2c3c1ccc1c3c(cc2)ccc1
617,CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)C=C(C#N)C#N)C#Cc1ccc2c3c1ccc1c3c(cc2)ccc1
618,CCCCCCCCN1c2ccc(cc2Sc2c1ccc(c2)C=C(C#N)C#N)C#Cc1ccc2c3c1ccc1c3c(cc2)ccc1
628,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)/C=C(/P(=O)(O)O)\C#N)c1sc(cc1CCCCCC)c1ccc2c(c1)c1ccccc1n2CC
630,CCCCn1c2ccc(cc2c2c1ccc(c2)/C=C(/C(=O)O)\C#N)/C=C(/C(=O)O)\C#N
631,CCCCn1c2ccc(cc2c2c1ccc(c2)N(c1ccc(cc1)OC)c1ccccc1)N(c1ccc(cc1)/C=C(\C(=O)O)/C#N)c1ccc(cc1)OC
632,CCCCn1c2ccc(cc2c2c1ccc(c2)N(c1ccc(cc1)/C=C(\C(=O)O)/C#N)c1ccc(cc1)OC)N(c1ccc(cc1)/C=C(\C(=O)O)/C#N)c1ccc(cc1)OC
633,N#CC(=Cc1ccc(cc1)C#Cc1ccc(cc1)n1c2ccccc2c2c1cccc2)C(=O)O
634,CCCCC(COc1c2c3sc(cc3sc2c2c(c1OCC(CCCC)CC)c1sc(cc1s2)/C=C(\C(=O)O)/C#N)c1ccc2c(c1)c1ccccc1n2CC(CCCC)CC)CC
640,CCCCCCCCCCCCn1c2ccc(cc2c2c1ccc(c2)c1ccc(s1)/C=C(/C(=O)O)\C#N)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C
641,CCCCCCCCCCCCn1c2ccc(cc2c2c1ccc(c2)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N
642,CCCCCCCCCCCCn1c2ccc(cc2c2c1ccc(c2)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)c1ccc(s1)c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N
643,CCCCCCCCCCCCn1c2ccc(cc2c2c1ccc(c2)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)c1ccc(s1)c1ccc(s1)c1ccc(cc1)/C=C(/C(=O)O)\C#N
644,N#C/C(=C/c1ccc(s1)c1ccc(s1)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)/C(=O)O
660,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)/C=C(\C(=O)O)/C#N)c1sc(cc1CCCCCC)c1ccc2c(c1)c1ccccc1n2CC
661,COCCCCc1cc(sc1c1sc(c(c1)CCCCOC)c1sc(c(c1)CCCCOC)/C=C(/C(=O)O)\C#N)c1sc(cc1CCCCOC)c1ccc2c(c1)c1ccccc1n2CC
662,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)/C=C(/C(=O)O)\C#N)c1sc(cc1CCCCOC)c1sc(cc1CCCCOC)c1ccc2c(c1)c1ccccc1n2CC
665,N#CC(=Cc1ccc(s1)C#Cc1ccc(cc1)n1c2ccccc2c2c1cccc2)C(=O)O
668,CCCCn1c2cc(ccc2c2c1cc(cc2)N(c1ccccc1)c1ccccc1)c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N
669,CCCCn1c2cc(ccc2c2c1cc(cc2)N(c1ccccc1)c1ccccc1)c1ccc(s1)/C=C(/C(=O)O)\C#N
670,N#C/C(=C/c1cn(c2c1cccc2)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O
671,N#CC(=Cc1ccc2c(c1)c1ccccc1n2CC)C(=O)O
678,CCCCCCCCn1c2ccc(cc2c2c1cc1c3ccccc3n(c1c2)CCCCCCCC)c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)/C=C(/C(=O)O)\C#N
679,CCCCCCCCn1c2ccc(cc2c2c1cc1c3ccccc3n(c1c2)CCCCCCCC)c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)C=C(C(=O)O)C#N
